Genotype,Behavior,Treatment,class,Mouse,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N_pS6_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
Ts65Dn,C/S,Saline,t-CS-s,3476,0.0784600991413955,0.11767704208310609,0.027811320973599687,0.27061462342616727,0.6338090224371427,0.013532914666981213,0.014447684178710311,0.44246005521147286,0.029567533828037226,0.11924318683125223,0.0984025514070979,0.027092111581671935,0.037406223712809064,0.017621399216188084,0.10858877063921255,0.1526230875557935,0.20294357841667787,0.1497926766345405,0.029354363371424903,0.05107484842141341,0.026680995966596833,0.020068027936517917,0.011169306022715481,0.28201158217018296,0.5022464515887153,0.10876484959496087,0.011371810938834869,0.018101950845127855,0.09343109651317796,0.012790599005234035,0.041438555242835476,0.38208808506695785,0.02376760283886574,0.03390163140019726,0.026927041889928564,0.06810088420031606,0.03492492961554769,0.03706111060763109,0.04346481267910571,0.02625853437737675,0.013103984192325524,0.04612276514844202,0.07836984676354278,0.02391414371229318,0.1863553959789328,0.013585893175460845,0.18266730981518645,0.01569732585716566,0.06545401278951676,0.10065764535699107,0.01940427827067217,0.017127781505014948,0.012298766371378507,0.005047721703604983,0.00953729179017448,0.026563779724810534,0.02615156222814068,0.00850890865395227,0.02197205424495139,0.014275331202438707,0.035423971198062204,0.015440377890164402,0.12960890631934727,0.16806191094138248,0.014029381494213398,0.07685416190623787,0.05474417536175118,0.017156509584249285,0.01810854930668344,0.014685588748667851,0.02066163692670895,0.039676211324538545,0.01879738060716779,0.019231992667389834,0.03213972366764021,0.07949467140366294
Ts65Dn,C/S,Saline,t-CS-s,3483,0.04838098713124915,0.1007980769454641,0.038257140996289817,0.24124658596423193,0.5516152797118736,0.00480946563681287,0.0061554160946059415,0.41019912530784003,0.024663311511669988,0.1426271700269173,0.05731289113823267,0.017853647424325103,0.021561400675281867,0.013762240508790026,0.07430475785573215,0.07622944507224104,0.17592579554253945,0.16967140563896138,0.023114013381079507,0.06822175282418855,0.034864091280374265,0.015308331059224014,0.007269478556275241,0.3390781147141427,0.4438569392413943,0.1113915931522725,0.010862777169507962,0.02779380714861394,0.09635320850441902,0.005923356632739215,0.03980439976596225,0.3385254858940887,0.017198305801246722,0.05268217030140739,0.034310841926620414,0.06329695818090658,0.041136988987934865,0.024868069008158415,0.049683585768959,0.01860242743389547,0.013492635844826366,0.021487355654896467,0.09103748216334265,0.035947801367947466,0.20237051766344405,0.01936713048591846,0.26629559268564873,0.04386796736028828,0.14201923015859125,0.3226682197795543,0.06354420612658093,0.011831301079016221,0.025020827251708743,0.014031892404689023,0.013342745159595616,0.018290367464531353,0.05423895628055944,0.007128916370240201,0.02937283763934317,0.025507019480585726,0.03489800932550078,0.029505550140468628,0.17669128532603925,0.25840270989491865,0.014206554167983733,0.09283639220857835,0.0888349026068481,0.01574827063729483,0.010728956438805209,0.006628070995964509,0.01600331747997849,0.04502941954391679,0.020593938512398366,0.016768567464857196,0.019356486604942935,0.19663941701346568
Ts65Dn,C/S,Saline,t-CS-s,3498,0.07347168896327679,0.11951854384060932,0.03132009852423414,0.17458381597051345,0.5478168529246645,0.012430083661056761,0.008562743534931219,0.17726398001216206,0.010308956488206365,0.14048693716839783,0.15128267198658762,0.010467670410983171,0.010552590896351086,0.018259203359240105,0.06404011138114366,0.06462828282103142,0.16083850068759747,0.09810004837428814,0.012337448650418114,0.058379674549700736,0.053730243575274554,0.021249691563444945,0.010261698873652235,0.25608159964222527,0.4133736821744456,0.1097635452445433,0.009416347465939114,0.012945649474894539,0.04259256870040924,0.011306035012846636,0.038011001858389806,0.25272564460406305,0.01608603211683509,0.021544262920198686,0.017712231666899156,0.02628968327816757,0.03101530467230485,0.03267603621933181,0.031348566371801674,0.02148310572800933,0.012394392328221019,0.028585458875816133,0.004177196837873029,0.018413785428519253,0.061881045536164185,0.006992104382214079,0.02612266159153824,0.013206581830976985,0.023133122477637658,0.04231885374440403,0.004824579062345936,0.011355607220713344,0.010391576718711912,0.006669170624706101,0.00805813699053146,0.019830384519183814,0.012652170205176467,0.007260544321225258,0.006917072974535883,0.0053152698543834824,0.01519613452541325,0.008670131727573421,0.059516157561117417,0.1351820393410824,0.010657147352616012,0.044503931453801444,0.031753432694483,0.010277100951692143,0.019677710790769774,,0.007268048641815011,0.02368484280132461,0.019486664999386533,0.022500273095937322,0.037713152456277654,0.05183889357403827
Ts65Dn,C/S,Saline,t-CS-s,50810B,0.09483543830051445,0.1247224494538664,0.036092446963733746,0.2977869672809397,0.7213897219829147,0.015495517659206563,0.002398841411648084,0.23606989006700058,0.01932265113364132,0.17649638647147575,0.14308628595526357,0.020047060527293895,0.01898691315588953,0.010474309662329203,0.10188310218832833,0.12174924979191332,0.25931964027993276,0.17125137137275484,0.011184287629530632,0.08515734623280571,0.059955094238533894,0.013814372743166149,0.007031341590524834,0.37033758950642165,0.6276072951647734,0.16218466913862148,0.007230344324875721,0.02757575000533433,0.10504581503517704,0.004270992003258702,0.038459100240797635,0.32473527148660414,0.011020963369221842,0.009849469820914917,0.02935459210904913,0.02763915929980254,0.03219709459798514,0.02600858968117864,0.023976439179331545,0.016909379857819103,0.021263108180569156,0.01827907468075115,0.01823841358310737,0.028103021339771047,0.2020353895497728,0.01383332173929569,0.05165598963538105,0.01805707358995149,0.069591493470841,0.5181606592766602,0.011315093021788705,0.005965016924634171,0.027291099235098364,0.012638191841598121,0.017042556437247895,0.01977422094545767,0.043601047319520365,0.00924074529938355,0.03666069183903455,0.024893964903534675,0.05012029843459187,0.028046787452330333,0.2534078022643103,0.27802534495563797,0.013633056987981807,0.0897433388726574,0.08638374613724148,0.016809125423761423,0.01080104054227485,0.006391449279854217,0.011424004123246909,0.040740371220688736,0.01245275645316688,0.013031247913864038,0.01702319651232235,0.21563308421034472
Ts65Dn,C/S,Saline,t-CS-s,50810C,0.06358759565592072,0.1041106381752317,0.05780360268383775,0.2687182346945337,0.6380247643770007,0.011872370012399396,0.008058872015503791,0.20108163913771038,0.023798206493048115,0.31375640775186925,0.11634306866436757,0.016607873845348717,0.024715182878971956,0.013436847729404474,0.09682165540392558,0.1177553526071262,0.19614854769075382,0.12348163219468752,0.023770620893010824,0.0843150781134053,0.022481313582194774,0.013036645186036384,0.011111571049869862,0.5107499502798619,0.5544531056653673,0.05472124493599011,0.009215553958346782,0.03062358218798395,0.0794152889548205,0.008719493693936905,0.04770234587959262,0.26224993520329687,0.03191685273001612,0.03102994677327947,0.023948034870703527,0.056213862955215195,0.02848012881220225,0.0510238951547024,0.04267022298433363,0.02380792731608764,0.017327181085819442,0.04213304065014478,0.025616639568801936,0.029751931256774618,0.15155908224901377,0.011397406008566658,0.08987659231267155,0.01778826278346134,0.05213126899960877,0.30289293262883665,0.010877064710815598,0.005142167727133312,0.007456606817013104,0.008692349945586566,0.00869373315770361,0.018313571542110045,0.032462889034673384,0.006018554313670851,0.0073983517741809555,0.015121668883624963,0.029729325046905005,0.023272785451508692,0.13351386207833585,0.07122673006755277,0.0175802992070909,0.07950898526068217,0.04167954425076175,0.011702663843377675,0.01066629752997379,0.010277840005526373,0.0038695114154520833,0.03890559345121668,0.009418065994233222,0.009551027742519015,0.02111163581248464,0.06029417670116061
Ts65Dn,C/S,Saline,t-CS-s,50810E,0.07814861146886008,0.10617359072651805,0.03719052959069165,0.19817490750923938,0.4437755038187739,0.009441882440070534,0.013112974749806747,0.23256171743981957,0.01423916313383483,0.16501646688838578,0.08618960911860378,0.011492554889238978,0.013327023113318527,0.009808948503937176,0.07413906005348252,0.08574481462019976,0.14121879277667004,0.09931285904957936,0.019186745992147945,0.07195199924534341,0.024177230248291864,0.03652715755466804,0.008423641051385995,0.33327475879612517,0.46010815458652243,0.0747338504968484,0.005270100690944943,0.030095689349370985,0.054259334859249546,0.00721003363915046,0.03770278130375069,0.2871873313613587,0.02347260329755331,0.023439374712129472,0.01793526996584532,0.04228286467873175,0.02795970636916796,0.03048107808277676,0.06561926918105518,0.020908189712179486,0.013928469669639475,0.03985452196442293,0.053787805638306624,0.028016036776702145,0.15661034386569364,0.01085735058152963,0.09296411397021603,0.019145188483031435,0.06317341656809887,0.2616571054304785,0.037614794459380936,0.009365383676079628,0.011503425357091186,0.007316248509331754,0.014100951490620723,0.013986780022175465,0.038454971198955655,0.008149028760328391,0.018305307912426443,0.013123014713139525,0.04712578659115438,0.018400544213766728,0.16165962278449605,0.12325662091842453,0.012480621042324327,0.07160175294409275,0.05312777646251936,0.014723115626941275,0.019265289981935493,0.019671463516827765,0.01786529063516827,0.06493709498544745,0.0105110413149173,0.021816239854670103,0.0336111055418856,0.07867462624900337
Ts65Dn,S/C,Memantine,t-SC-m,293,0.048617982915970304,0.06391303480838684,0.01865835870430061,0.18987581234378909,0.5846873388317655,0.014290917813960996,0.01013877777855751,0.41135884118993793,0.010969283562864451,0.1101695910691456,0.0440396997621601,0.014642808694495676,0.020070948166969544,0.010331115122317153,0.06470630335936764,0.10462859774041522,0.16926832290999394,0.049242127295875814,0.02285409574386009,0.04293896582099224,0.02439298812868121,0.018542351605620816,0.00993748881895291,0.18781191073745887,0.3463077940459781,0.06830604979213757,0.011103144927923107,0.012463233435983781,0.046668556307798745,0.017093944431073486,0.039055723042025564,0.38015936309340287,0.16560812480618065,0.02307203805403582,0.029303529323103733,0.05990922553212662,0.023074601696210867,0.030373174433271567,0.028998792410809313,0.023385749997357035,0.02509493338649786,0.038992672478820455,0.02028869205880367,0.011369273615084137,0.06511669263471095,0.011379478259334816,0.06719026900900628,0.019224776127635044,0.025145447556146505,0.06380325910917926,0.09776530649891745,0.023747884418097463,0.0067660805703684546,0.00465638374008603,0.0074702015404740545,0.013549576800184253,0.055937752289191255,0.008842383903147769,0.008498511129685304,0.006474519263460763,0.056011260381037535,0.01466876922504725,0.06018284932041396,0.09071896838433613,0.012279349224788027,0.053548406819303854,0.04750342207825527,0.008465992279149508,0.015278664840430703,0.019879946706574125,0.011613983871211098,0.028121570371605176,0.030828053122174782,0.022933020226246645,0.017554705828749746,0.04018709435587861
Ts65Dn,S/C,Memantine,t-SC-m,3411,0.029391714715464496,0.056889722118042094,0.016627460673965064,0.23533349027393677,0.7810569775440732,0.014685384027559511,0.00982418375396446,0.44562264225700327,0.01436425525947474,0.12654111952307912,0.020309064563687824,0.01868005233838787,0.0216099564796821,0.01975920358377293,0.07956193613620918,0.10165096631354101,0.19043023011881838,0.08037046467524205,0.018007769222207624,0.067434664230375,0.023618891580393396,0.01851035615353431,0.013210935193768746,0.20895305244681942,0.47205176371370355,0.11394128087034804,0.013508783499132059,0.017438900325264493,0.07389356515600089,0.006785950617676001,0.03209474609801879,0.448242893720991,0.24127004445282593,0.017044408467408855,0.03631678722867566,0.045905762206467644,0.02270015079938533,0.02433434295793892,0.029738904809774227,0.017166248823620372,0.026344708943602555,0.028854334440516587,0.018803497882195548,0.018146975144294076,0.14491193018641915,0.005877265001358819,0.04235549966288906,0.007578429442341724,0.039441468843964135,0.15159084473360152,0.011680075383810362,0.012021735173198449,0.010003717620454627,0.004954987244137805,0.007224529607303747,0.015700189262144587,0.006559417625822669,0.0095351763468634,0.009838525450461285,0.009565887544218665,0.04058012709610026,0.014259628441672058,0.10515780512253468,0.07225155485312958,0.024405524854877046,0.03561030603298292,0.024359244682143233,0.009520815100428626,0.02671681116769603,,0.015021534160591304,0.01690034109736936,,0.044775883748947996,,0.056056309461964125
Ts65Dn,S/C,Memantine,t-SC-m,3418,0.03240793467617604,0.05970342483051831,0.02428350140190619,0.2890043218126229,0.770433855732257,0.015042375450475718,0.010931167738043986,0.5408131343287644,0.01679578793534488,0.15915157560176554,0.023683847223961364,0.027125974411422733,0.02322861292034821,0.02972838415552673,0.11447039468410052,0.09886222648130988,0.23661169926027817,0.2120044150879522,0.0277931549674031,0.06392108347342695,0.01931349724959247,0.022015808188464166,0.006487232566781501,0.17917469011785725,0.3907725947274803,0.14130326255879302,0.01775031019002087,0.037020821366381164,0.09999051382299567,0.01388267438471233,0.036342672838813234,0.42130160167294645,0.10501358499634136,0.023265990045740023,0.11286192116976207,0.041291123397450016,0.0790255938604334,0.0282185950392083,0.04617495833995533,0.02040196640591657,0.03790570910061546,0.043107589553142055,0.04471504679961596,0.02312245101201612,0.09015373667103836,0.010192879022307581,0.13316514870757434,0.02198437779384035,0.0538703684188672,0.14907858941360838,0.0758751013239171,0.0374970540334249,0.02087171457971948,0.011388639145993532,0.013157627890604191,0.02039154915939314,0.045775270976734284,0.018473227258188462,0.016743470599798947,0.013837655983090958,0.05582675280320785,0.02720612104931381,0.08892182298621941,0.13097021397779557,0.03114555594158209,0.12308112567488397,0.04327032438582299,0.021281545692086047,,,0.017697934023232414,0.032814457377250174,,,0.044329183372006836,0.042144460526979496
Ts65Dn,S/C,Memantine,t-SC-m,3501,0.02020672455352753,0.04046117481849358,0.018510673267812753,0.17110595181725516,0.878879730046383,0.022621218954377218,0.017201067833168295,0.35082125070419345,0.01797054549405828,0.11565679944154027,0.014281831895449484,0.009588506880142515,0.008530983296754507,0.012385612323169414,0.07662590265159053,0.09588042511478977,0.14474447443327312,0.09746610227182255,0.016166210439135152,0.04531092144030764,0.026446656680949497,0.03652430696881267,0.022826596219171418,0.18152463491156426,0.46477078691945867,0.036987240743082246,0.015501451673073574,0.02500271399151277,0.04351572762869733,0.02272876865861426,0.021650161681955757,0.3477574908885807,0.05376688450020679,0.019937490562957433,0.021103808438127657,0.03143203010572558,0.04009600515146669,0.03233842424985333,0.05647236104227297,0.022063094951365363,0.012820819594405838,0.03459406432078093,0.017004834004131678,0.016826697252337108,0.2585175303338727,0.0051558163543192,0.09241450390732436,0.014362222806264544,0.03936889854509273,0.1589321033831455,0.01819498962601146,0.07336646925210125,0.012592259690801213,0.004354705934978571,0.008807659651131292,0.007628468631628978,0.023860845690649408,0.007107775521332383,0.013472468140134778,0.008993991202673699,0.0881237109199372,0.013924097272288063,0.09322608614876896,0.07367996854520442,0.013999074066314008,0.17934292272829724,0.04977932197648849,0.02731264070666123,0.032378880447728096,0.02270229433296983,0.026690439994624626,0.02608765083491249,0.015262150552203178,0.030384929908494982,0.04052731077424298,0.0977010343482035
Ts65Dn,S/C,Memantine,t-SC-m,3502,0.023162726328961245,0.04321290498497194,0.020776168597398854,0.07603324575995801,0.7109400532031968,0.04275662815397579,0.026748858779008705,0.20551206314471507,0.018066868866720546,0.11968502635359603,0.01843483163834707,0.030611374393466107,0.011462786204410566,0.037576087145265134,0.03172962174152388,0.06563548577432182,0.07509753860303649,0.09194071836243284,0.02682272329209474,0.06600426329663252,0.04696079270379242,0.05105215040969063,0.022246639256739125,0.13508128549347673,0.2574091993298264,0.04011719527649526,0.029644204522581884,0.029448855668303978,0.023501988145249352,0.03284264171502874,0.01871849171546699,0.2791222996892406,0.05398953135113043,0.025601992014589504,0.04561691076801388,0.04165516305480028,0.07064683600898063,0.03137277506487256,0.04615364163493072,0.02450436894741549,0.02852188345227595,0.036593761388456415,0.02213411753922969,0.011460791332082632,0.08129494728241578,0.011540077191660328,0.063188953031989,0.01114450380144335,0.01851978995672013,0.24760540804887393,0.006485157146448015,0.029453028138554063,0.012062830082729776,0.013575994233165134,0.009300236208949101,0.017276822607280223,0.020179014550463305,0.009971051195063188,0.008245191981684812,0.01200310418609807,0.04555317056736268,0.020130639472961707,0.09991717615540821,0.19924301285564566,0.013676707143755556,0.058842679337348706,0.05585161230190601,0.013323213903416488,,0.02522774765548215,0.013941280355588842,0.029664436615493717,0.028458013549569533,0.04031076233285645,,0.13349430936360582
Ts65Dn,S/C,Memantine,t-SC-m,3530,0.03306255615761567,0.03166837400115379,0.02334108709601524,0.15341334502949172,0.748760372916452,0.031071776191156666,0.020712216924521253,0.47786644757790825,0.018824214809160345,0.051378145787834464,0.017891984864410338,0.009855615882081784,0.010095637726443348,0.020680879806525863,0.052013029088780166,0.0893152901914245,0.1794919832008025,0.0641338882325813,0.024558187396790703,0.027357074633273692,0.031237287340651926,0.03524867096587846,0.019193879047126675,0.1393534875909251,0.36452490374069135,0.06169105738805465,0.014622578821505548,0.01245553600314614,0.039680673125587825,0.024119649011223626,0.022755323637326314,0.3098149787242509,0.02334833553292841,0.012846804491661194,0.016257514725328683,0.03951668711086036,0.052235124381002994,0.01967807146722869,0.022677013023064338,0.007035887660729761,0.01593300242455013,0.022904882060900977,0.016655194242191845,0.016599631746738897,0.11957848686418177,0.006672702164294106,0.05631533011879689,0.015301588421145904,0.028175972503546344,0.17568853130936218,0.009432081386553184,0.00987443052053646,0.014678928986828564,0.004764831268692138,0.0071344539362543586,0.009756606138596288,0.006198515846610474,0.006610692850044297,0.014368922281218268,0.012610540038268935,0.08800717027765029,0.013913529108147606,0.10318969815874328,0.07914542067175268,0.017489152198493257,0.05706556086771931,0.05873953254220259,0.06081297553660366,0.026886146897938456,0.03431464727733627,0.02983735784749055,0.032482110317856895,0.026415513359750342,0.03173294428725164,0.04410373732008739,0.07975283783361924
Ts65Dn,S/C,Memantine,t-SC-m,3534,0.038743301405840154,0.064696556140369,0.020597977977841735,0.17873785294747296,0.688619551621666,0.019149200902093023,0.011068115806284739,0.5022613750637616,0.011108369268588346,0.1308398072042758,0.0415212472926446,0.02274415176716881,0.01487667047114105,0.02092038585204302,0.07067196520229331,0.11543812975563539,0.1633611356347541,0.08710408236101698,0.02314960994702859,0.04157036757671947,0.016914834784608493,0.036010556498718496,0.020972637201667955,0.1443676861326751,0.34158883980870425,0.0863836086682155,0.00997473504766982,0.013807695613772215,0.03868127286239005,0.020012391294822157,0.04259700140493511,0.36105274409195814,0.0460941204214532,0.0233008901400644,0.024709667254890287,0.05745186887358394,0.025070949285151307,0.026468528358055854,0.03702717598712368,0.014048111965976806,0.01843798210754226,0.043424711229677795,0.01584559692590686,0.01111036986434656,0.03484605923617245,0.011522946891362641,0.035096928801100144,0.011655069534791533,0.015463786597348433,0.12327224494177637,0.006743096798994843,0.01638867142731308,0.009098885540718254,0.004390679736788245,0.0073943083656922435,0.010052286196000149,0.011359153222952553,0.009354065249021567,0.007803870703859621,0.005434827060115188,0.04720594329066943,0.021028390468336534,0.0805699993335371,0.03928008352027268,0.020700611246959138,0.06381380940015592,0.04791238634845565,0.015270426435883413,0.019693775857381968,0.026280216293069855,0.011602444510610134,0.018439497100308816,,0.02201901589134987,,0.09726912840934389
Ts65Dn,S/C,Memantine,t-SC-m,3605,0.028078188617990288,0.03707729055833004,0.01505997570891123,0.16408260609171893,0.7587177739950848,0.025419985216030207,0.02360976365553036,0.4319413079363687,0.011405639437990459,0.044820630703616214,0.011002412266712796,0.014923753852118492,0.014381456761060212,0.0201527899161504,0.05701737647502832,0.0788459698204146,0.13214908239319959,0.0653342611054056,0.019524805650644933,0.035647538161962304,0.03175904860541559,0.03857231521062505,0.021439249938523433,0.14356778001955045,0.2955789013363995,0.08879535854214117,0.011569258792249557,0.015313217700373943,0.04450357999061576,0.017336422549652848,0.020918629294039294,0.31740637078870265,0.027799899893897924,0.03399494463173346,0.07575965401678227,0.040142171145603416,0.048229938270278896,0.01691547272639628,0.029499088300649352,0.01870636977705063,0.03051975867764327,0.012304921481941197,0.0175542238276115,0.017641254940852107,0.1732723025578767,0.005100089226704517,0.057803240403927925,0.01633939148987555,0.01926659142583909,0.22446046133600484,0.01189072011354832,0.013582905973150866,0.013574625108830882,0.005295300231332323,0.003929808318397096,0.005390324108761705,0.007211499798247176,0.010354191501571724,0.012877904378967128,0.007698434867830784,0.04133121749417181,0.01997055075666949,0.07572094891973744,0.08636993590240302,0.021445739551419457,0.03688817448812716,0.025802932430543653,0.01478713032230482,,,0.02267880119845225,0.024386735651389255,,,0.04976642161886608,0.027777715152801516
Ts65Dn,S/C,Memantine,t-SC-m,3606,0.04710060289244634,0.0824681484783657,0.017876382814534075,0.1808186478631197,0.7045442025767049,0.01139695063669107,0.00675290548374888,0.5751443077906425,0.014964746545100235,0.07195040256092165,0.047714113304975464,0.02940213334517889,0.012727484388361203,0.019434167890533774,0.06023570268502507,0.12393749099478915,0.1692196932590352,0.0896431481476254,0.013167910334864584,0.06184865953033849,0.02390222447866094,0.010253732279505831,0.012941083788861423,0.2538631825079611,0.6002075492289184,0.16609690239138522,0.01585650111101055,0.03631051150092855,0.06748248183565046,0.00702279969794485,0.019681910258752586,0.3172761145874519,0.04159022608016868,0.019948701156477806,0.042618855499436115,0.08712160914259062,0.022154230886737496,0.022415510221665696,0.01992537541288877,0.00826072133948382,0.017229380210835386,0.024003874484784044,0.02942519654834624,0.018961223866989847,0.15860380906568877,0.0034613540876496348,0.14789441971209533,0.007827693241463797,0.040056948727256174,0.23451270097324786,0.01332535585340682,0.009397776796591489,0.015439579569781831,0.006167959215325542,0.002758021761772707,0.01310445064039498,0.011705013173310573,0.006726486441865985,0.018701805639245235,0.011753880040003589,0.022365964606595998,0.015178834118502727,0.06000434503008014,0.09124886258251015,0.014187058196082576,0.03599789102108641,0.029384104109568536,0.008501318578167305,0.012032950340976739,0.0056739208743935305,0.011642973393431559,0.03345152201063897,0.009301430184792186,0.01721009002560644,0.015225000234440171,0.028675327671838852
Ts65Dn,S/C,Saline,t-SC-s,3421,0.032792855393312684,0.0822282350888526,0.03489824532875588,0.2621712380180399,0.5590266295977976,0.013208946661535615,0.014601631977950535,0.5224977642342775,0.03216301404255827,0.0790164853583422,0.02393114283127066,0.023026033768713546,0.02392333936647888,0.021283815713725375,0.08265872679633134,0.08406268104337423,0.16779210430802258,0.15402233246315586,0.02764511504712475,0.0787627772404235,0.013028246236404485,0.024740730778610102,0.008429436355179622,0.27557161603371166,0.40025913990601364,0.10958445046509026,0.01826428577094681,0.027195513046615716,0.08032169898433218,0.009461529858289104,0.04504653061650696,0.389043136240502,0.278854074695739,0.03675817350378461,0.0355990763464134,0.049433747031647386,0.03207109262619651,0.03165671938235469,0.05324099359181472,0.026928137966895284,0.014340761682216782,0.03954626696624603,0.026582525149250087,0.02240024845510201,0.11214827749117523,0.004874488553127018,0.06627967985750699,0.011150102852563331,0.0924203924847576,0.10404081027867852,0.03222940755316313,0.014314938877989035,0.009771114695807765,0.004114263530703197,0.005445655570806639,0.010422195314725418,0.012482776745775099,0.009475008576541842,0.008125248546383608,0.004723736349272943,0.0180858500419896,0.013721305582344778,0.09431070026715159,0.1751589551755397,0.013437870170645894,0.0321717204869046,0.028850329450277615,0.007428597631377484,0.026476649489533304,0.022287722834224883,0.01500050852392343,0.0136281917183918,0.02071262392985667,0.03603581851728557,0.04061677839704507,0.06157522512659734
Ts65Dn,S/C,Saline,t-SC-s,3425,0.055500712194334674,0.11774422802547747,0.04111166504366155,0.33504931397314436,0.7273873652399885,0.01824177951826195,0.013093840422482723,0.6765502193774154,0.03251983884038982,0.13493315217012564,0.04098467395627566,0.03507808175365634,0.03185112596963772,0.025224004371590728,0.11143050980949039,0.118715135583351,0.21677415023858368,0.15469945908348662,0.0420806074218775,0.09891993441839031,0.024432120210775427,0.030997893094736214,0.011078151365261465,0.2978919891858822,0.49669849173481806,0.1544811329932177,0.021877197076049525,0.03785992005331905,0.11214224740992056,0.01014635022528812,0.050071642714974704,0.4577861643770928,0.11127099198970618,0.020085657776471134,0.041700439780810304,0.05599182440165012,0.03512616196800858,0.028315838130718432,0.04369736364192476,0.026189223341353145,0.018900895730049508,0.03907765313119256,0.03364415826426382,0.02520026090710314,0.11703057158995991,0.004253400558841926,0.09091237295325565,0.025847009343573056,0.08274633566778009,0.07769222167448821,0.027612833370338846,0.00791582450473945,0.013521309116994933,0.005332774984228512,0.005036195384019861,0.016998847686298245,0.02180849849808097,0.003480451686275709,0.019299606355528652,0.014001229772982252,0.014778609321828107,0.014231124215273958,0.09632342885644053,0.11497767592045446,0.013293804214717871,0.06808078714329051,0.028417268765417558,0.007442992275543308,0.018984839907551176,0.008932809973478574,0.014990421931950465,0.027636011682022888,0.016548125986917375,0.024480669534215543,0.027035196657594643,0.09405045588174318
Ts65Dn,S/C,Saline,t-SC-s,3426,0.04983086129180334,0.09395111517425847,0.03630916985089188,0.23733263994437837,0.6165089751120473,0.00769904718978182,0.004288328832045719,0.469486360732197,0.014674567931006213,0.08051465464001972,0.04250599985379534,0.01524890093792323,0.018997681245736232,0.014571342880996398,0.08973089867164431,0.09448912727911274,0.16735622861770783,0.08839850789484521,0.02767076715459994,0.0744832025971109,0.011521379646964045,0.011439819634717354,0.007250073870742334,0.27406303904622187,0.44591289045757915,0.07251239307016623,0.011844982317950514,0.02001777281659382,0.06638596134919374,0.005259906128694479,0.041121922195518315,0.41534213627101224,0.09818716028965564,0.022593427984083106,0.029158942324829497,0.053126462379801,0.020168057212781112,0.04335638198133352,0.039311484346250924,0.02372831046572417,0.011079224689993193,0.05174046301053147,0.027368359576618293,0.022719076854830083,0.0770582543871783,0.006449128659610765,0.10047924695070885,0.013594896252834741,0.06932550314656236,0.10240771895445834,0.015908400831820355,0.009474563734134932,0.009124869172526863,0.003446600895980977,0.005082864575267129,0.013941680484203075,0.016164581949002034,0.005707594300052628,0.010194203566879691,0.00910858261404239,0.02718180777232448,0.012264456613023144,0.09558606946185975,0.0646827727848352,0.007673795573462837,0.04892374693752647,0.04360969311420175,0.00911535523501554,0.014161790817117421,0.013121853088229026,0.00588246906495127,0.024720512198865136,0.0131519029935631,0.017228861301339722,0.02227812666775587,0.042526616577589
Ts65Dn,S/C,Saline,t-SC-s,3491,0.039680074646516725,0.07364664448033303,0.028482820161136624,0.21533980117387558,0.5135266492914107,0.018466087704103497,0.023178989719173725,0.30699083643621267,0.026671665813144122,0.09126232830438724,0.026239810128669418,0.024086628373160824,0.02557724807547997,0.02138726988456564,0.07794416838198844,0.11410308570746498,0.1547205912587892,0.17560424259151766,0.031142078380328914,0.05632425098887842,0.029662469976160774,0.03230396443648407,0.021246660332345717,0.3358114704762377,0.5089908093850164,0.06924331681227633,0.017961238353026227,0.028694767141141206,0.058099489982691356,0.018197045952163652,0.03152362539295157,0.40414224108148816,0.07918135963624495,0.02741084599446319,0.039029199363215264,0.055116514203338254,0.029071384893759336,0.03277286185791788,0.035353059956580814,0.022303075089850563,0.020550343850326978,0.03248818218981574,0.03373557350847837,0.02723743949038461,0.22954429958540484,0.007264213440437909,0.09834290312222588,0.015955669335127928,0.06437391887849304,0.09665914823867656,0.030528981536524766,0.011131982045382356,0.007962605851315016,0.009321176600245252,0.012524856023200295,0.019177731972273668,0.03638317504188831,0.004162228345037769,0.01964924203461712,0.013661642761968148,0.049295736323237235,0.02042221662515008,0.20123657819975424,0.19953038865698303,0.008821091048595475,0.06222714510047122,0.037106930308157586,0.011971806076759888,0.012572613631917232,0.02127921004068149,0.018984096783634528,0.0636788772998173,0.0072405277731723075,0.01582646844093148,0.027745584738438158,0.10695742419575423
